gene_id_go,gene_description,geneLink,GO
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,sodium ion binding
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,negative regulation of glucocorticoid biosynthetic process
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,ion transmembrane transport
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,sodium ion transmembrane transport
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,sodium ion transmembrane transport
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,sodium ion transmembrane transport
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,melanosome
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,response to drug
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,protein complex
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,ADP binding
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,phosphatidylinositol 3-kinase binding
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,negative regulation of heart contraction
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,positive regulation of heart contraction
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,positive regulation of striated muscle contraction
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,chaperone binding
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,transmembrane transport
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,membrane hyperpolarization
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,extracellular vesicular exosome
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,cellular response to mechanical stimulus
ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,https://www.ncbi.nlm.nih.gov/gene/?term=476,regulation of cardiac muscle cell contraction
CALHM2,calcium homeostasis modulator 2,https://www.ncbi.nlm.nih.gov/gene/?term=51063,ion transport
CALHM2,calcium homeostasis modulator 2,https://www.ncbi.nlm.nih.gov/gene/?term=51063,integral component of membrane
TRAPPC6B,trafficking protein particle complex 6B,https://www.ncbi.nlm.nih.gov/gene/?term=122553,protein binding
TRAPPC6B,trafficking protein particle complex 6B,https://www.ncbi.nlm.nih.gov/gene/?term=122553,endoplasmic reticulum
TRAPPC6B,trafficking protein particle complex 6B,https://www.ncbi.nlm.nih.gov/gene/?term=122553,Golgi apparatus
TRAPPC6B,trafficking protein particle complex 6B,https://www.ncbi.nlm.nih.gov/gene/?term=122553,vesicle-mediated transport
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,3-hydroxyacyl-CoA dehydrogenase activity
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,cytosol
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,fatty acid metabolic process
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,protein homodimerization activity
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,L-gulonate 3-dehydrogenase activity
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,oxidation-reduction process
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,extracellular vesicular exosome
CRYL1,crystallin lambda 1,https://www.ncbi.nlm.nih.gov/gene/?term=51084,NAD+ binding
SAA4,"serum amyloid A4, constitutive",https://www.ncbi.nlm.nih.gov/gene/?term=6291,extracellular region
SAA4,"serum amyloid A4, constitutive",https://www.ncbi.nlm.nih.gov/gene/?term=6291,acute-phase response
SAA4,"serum amyloid A4, constitutive",https://www.ncbi.nlm.nih.gov/gene/?term=6291,high-density lipoprotein particle
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,protease binding
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,cysteine-type endopeptidase activity
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,protein binding
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,cytoplasm
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,cytosol
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,proteolysis
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,apoptotic process
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,apoptotic process
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,skeletal muscle tissue development
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,enzyme activator activity
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,skeletal muscle atrophy
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,regulation of satellite cell proliferation
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,skeletal myofibril assembly
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,viral process
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,death-inducing signaling complex
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,CD95 death-inducing signaling complex
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,death effector domain binding
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,negative regulation of apoptotic process
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,positive regulation of catalytic activity
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,positive regulation of I-kappaB kinase/NF-kappaB signaling
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,skeletal muscle tissue regeneration
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,positive regulation of NF-kappaB transcription factor activity
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,regulation of necroptotic process
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,apoptotic signaling pathway
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,ripoptosome
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,negative regulation of myoblast fusion
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,negative regulation of extrinsic apoptotic signaling pathway via death domain receptors
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,negative regulation of extrinsic apoptotic signaling pathway
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,negative regulation of extrinsic apoptotic signaling pathway
CFLAR,CASP8 and FADD like apoptosis regulator,https://www.ncbi.nlm.nih.gov/gene/?term=8837,regulation of extrinsic apoptotic signaling pathway in absence of ligand
DDI2,DNA damage inducible 1 homolog 2,https://www.ncbi.nlm.nih.gov/gene/?term=84301,aspartic-type endopeptidase activity
DDI2,DNA damage inducible 1 homolog 2,https://www.ncbi.nlm.nih.gov/gene/?term=84301,proteolysis
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,activation of MAPKK activity
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,cellular glucose homeostasis
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,molecular_function
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,protein binding
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,extracellular space
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,extracellular space
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,signal transduction
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,G-protein coupled receptor signaling pathway
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,neuropeptide signaling pathway
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,cell-cell signaling
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,synaptic transmission
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,adult feeding behavior
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,cellular response to starvation
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,secretory granule
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,negative regulation of appetite
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,negative regulation of appetite
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,positive regulation of epinephrine secretion
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,circadian regulation of gene expression
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,negative regulation of osteoclast differentiation
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,positive regulation of blood pressure
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,negative regulation of bone resorption
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,regulation of insulin secretion
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,positive regulation of transmission of nerve impulse
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,negative regulation of glucagon secretion
CARTPT,CART prepropeptide,https://www.ncbi.nlm.nih.gov/gene/?term=9607,somatostatin secretion
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,positive regulation of systemic arterial blood pressure
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,neuropeptide hormone activity
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,extracellular space
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,negative regulation of heart rate
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,transport vesicle
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,type 2 galanin receptor binding
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,type 3 galanin receptor binding
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,negative regulation of appetite
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,negative regulation of renal sodium excretion
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,long-chain fatty acid import
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,positive regulation of transcription from RNA polymerase II promoter
SPX,spexin hormone,https://www.ncbi.nlm.nih.gov/gene/?term=80763,regulation of sensory perception of pain
LMO1,LIM domain only 1,https://www.ncbi.nlm.nih.gov/gene/?term=4004,negative regulation of transcription from RNA polymerase II promoter
LMO1,LIM domain only 1,https://www.ncbi.nlm.nih.gov/gene/?term=4004,nucleus
LMO1,LIM domain only 1,https://www.ncbi.nlm.nih.gov/gene/?term=4004,zinc ion binding
LMO1,LIM domain only 1,https://www.ncbi.nlm.nih.gov/gene/?term=4004,positive regulation of transcription from RNA polymerase II promoter
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,nucleotide binding
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,calcitonin gene-related polypeptide receptor activity
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,acrosomal vesicle
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,DNA-directed RNA polymerase activity
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,nucleus
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,plasma membrane
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,transcription from RNA polymerase III promoter
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,neuropeptide signaling pathway
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,DNA polymerase III complex
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,innate immune response
CRCP,CGRP receptor component,https://www.ncbi.nlm.nih.gov/gene/?term=27297,defense response to virus
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,Golgi membrane
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,mesoderm formation
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,signal transducer activity
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,protein binding
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,plasma membrane
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,anterior/posterior axis specification
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,integral component of membrane
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,Wnt signaling pathway
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,Wnt-protein binding
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,cytoplasmic vesicle membrane
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,early endosome membrane
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,positive regulation of I-kappaB kinase/NF-kappaB signaling
WLS,wntless Wnt ligand secretion mediator,https://www.ncbi.nlm.nih.gov/gene/?term=79971,positive regulation of canonical Wnt signaling pathway
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,actin binding
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,protein binding
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,nucleus
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,cytoskeletal protein binding
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,SH3 domain binding
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,Z disc
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,I band
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,sarcomere organization
MYPN,myopalladin,https://www.ncbi.nlm.nih.gov/gene/?term=84665,muscle alpha-actinin binding
ZNF613,zinc finger protein 613,https://www.ncbi.nlm.nih.gov/gene/?term=79898,DNA binding
ZNF613,zinc finger protein 613,https://www.ncbi.nlm.nih.gov/gene/?term=79898,nucleus
ZNF613,zinc finger protein 613,https://www.ncbi.nlm.nih.gov/gene/?term=79898,transcription DNA-templated
ZNF613,zinc finger protein 613,https://www.ncbi.nlm.nih.gov/gene/?term=79898,regulation of transcription DNA-templated
ZNF613,zinc finger protein 613,https://www.ncbi.nlm.nih.gov/gene/?term=79898,metal ion binding
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,calcium activated cation channel activity
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,voltage-gated ion channel activity
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,calcium channel activity
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,endoplasmic reticulum membrane
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,integral component of plasma membrane
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,cation transport
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,ATP transport
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,regulation of ion transmembrane transport
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,identical protein binding
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,sensory perception of bitter taste
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,sensory perception of sweet taste
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,sensory perception of umami taste
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,protein homooligomerization
CALHM1,calcium homeostasis modulator 1,https://www.ncbi.nlm.nih.gov/gene/?term=255022,calcium ion transmembrane transport
ZBTB40,zinc finger and BTB domain containing 40,https://www.ncbi.nlm.nih.gov/gene/?term=9923,molecular_function
ZBTB40,zinc finger and BTB domain containing 40,https://www.ncbi.nlm.nih.gov/gene/?term=9923,DNA binding
ZBTB40,zinc finger and BTB domain containing 40,https://www.ncbi.nlm.nih.gov/gene/?term=9923,nucleus
ZBTB40,zinc finger and BTB domain containing 40,https://www.ncbi.nlm.nih.gov/gene/?term=9923,transcription DNA-templated
ZBTB40,zinc finger and BTB domain containing 40,https://www.ncbi.nlm.nih.gov/gene/?term=9923,regulation of transcription DNA-templated
ZBTB40,zinc finger and BTB domain containing 40,https://www.ncbi.nlm.nih.gov/gene/?term=9923,cellular response to DNA damage stimulus
