gene_id_go,gene_description,geneLink,GO
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,maintenance of mitotic sister chromatid cohesion
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,glial cell apoptotic process
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,Rb-E2F complex
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,skeletal muscle cell differentiation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,neuron maturation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,identical protein binding
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of apoptotic process
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,enucleate erythrocyte differentiation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,regulation of lipid kinase activity
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,myoblast differentiation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,positive regulation of macrophage differentiation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of cell cycle
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,positive regulation of mitotic metaphase/anaphase transition
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of smoothened signaling pathway
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of transcription DNA-templated
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of mitotic cell cycle
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,positive regulation of transcription from RNA polymerase II promoter
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,digestive tract development
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,cell morphogenesis involved in neuron differentiation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of epithelial cell proliferation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,striated muscle cell differentiation
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,phosphoprotein binding
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,cell division
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,neuron apoptotic process
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,regulation of cell cycle
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,protein localization to chromosome centromeric region
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,regulation of cohesin localization to chromatin
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of transcription involved in G1/S transition of mitotic cell cycle
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,hepatocyte apoptotic process
Rb1,RB transcriptional corepressor 1,https://www.ncbi.nlm.nih.gov/gene/?term=24708,negative regulation of G1/S transition of mitotic cell cycle
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,negative regulation of transcription from RNA polymerase II promoter
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,activation of MAPK activity
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,response to acid
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,neuron migration
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,liver development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,placenta development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,protein kinase activity
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,protein tyrosine kinase activity
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,hepatocyte growth factor-activated receptor activity
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,ATP binding
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,extracellular space
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cytoplasm
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,plasma membrane
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,brain development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,muscle organ development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,skeletal muscle tissue development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cell aging
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,lactation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,beta-catenin binding
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,male gonad development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,response to wounding
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,basal plasma membrane
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of gene expression
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of peptidyl-threonine phosphorylation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,negative regulation of peptidyl-threonine phosphorylation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of glucose transport
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of neuron projection development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,oligodendrocyte development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,postsynaptic density
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,response to organic cyclic compound
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,muscle cell migration
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,myotube differentiation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,membrane
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,integral component of membrane
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,peptidyl-tyrosine phosphorylation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,protein phosphatase binding
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,central nervous system neuron differentiation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,sperm motility
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,dendrite
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,adult behavior
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,pancreas development
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,protein complex binding
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of peptidyl-serine phosphorylation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,sperm flagellum
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,response to drug
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,glucose homeostasis
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,neuron projection
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,neuronal cell body
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,phospholipase binding
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,response to peptide hormone
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,phosphatidylinositol 3-kinase binding
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,postsynaptic membrane
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of DNA replication
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of mitosis
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of transcription from RNA polymerase II promoter
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,protein autophosphorylation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,protein heterodimerization activity
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,hepatocyte growth factor receptor signaling pathway
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,branching morphogenesis of an epithelial tube
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of dendrite morphogenesis
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,regulation of synaptic transmission
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive chemotaxis
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,myoblast proliferation
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,excitatory synapse
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,regulation of excitatory postsynaptic membrane potential
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cellular response to inorganic substance
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cellular response to arsenic-containing substance
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cellular response to glucose stimulus
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cellular response to interleukin-6
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cellular response to growth factor stimulus
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,cellular response to peptide hormone stimulus
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,semaphorin-plexin signaling pathway
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,negative regulation of hydrogen peroxide-mediated programmed cell death
Met,"MET proto-oncogene, receptor tyrosine kinase",https://www.ncbi.nlm.nih.gov/gene/?term=24553,positive regulation of endothelial cell chemotaxis
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,protease binding
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,cysteine-type endopeptidase inhibitor activity
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,protein binding
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,extracellular space
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,nucleolus
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,cytoplasm
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,adult locomotory behavior
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,negative regulation of peptidase activity
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,negative regulation of endopeptidase activity
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,regulation of apoptotic process
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,poly(A) RNA binding
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,negative regulation of proteolysis
Cstb,cystatin B,https://www.ncbi.nlm.nih.gov/gene/?term=25308,extracellular vesicular exosome
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,SNARE binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,protein binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,calmodulin binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,phospholipid binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,intracellular
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,cell
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,trans-Golgi network
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,plasma membrane
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,protein complex assembly
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,synaptic vesicle
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,protein C-terminus binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,response to glucose
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,protein transport
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,membrane
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,integral component of membrane
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,synaptic vesicle exocytosis
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,vesicle-mediated transport
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,myosin binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,syntaxin-1 binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,calcium ion-dependent exocytosis
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,regulation of exocytosis
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,syntaxin binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,cell junction
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,clathrin-coated vesicle
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,secretory granule
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,synaptic vesicle membrane
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,SNARE complex
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,cytoplasmic vesicle
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,protein complex binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,cellular response to insulin stimulus
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,zymogen granule membrane
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,identical protein binding
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,Golgi to plasma membrane protein transport
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,neuron projection
Vamp2,vesicle-associated membrane protein 2,https://www.ncbi.nlm.nih.gov/gene/?term=24803,intracellular organelle
